species_id,names,bwg_name,subspecies,functional_group,predation,realm,micro_macro,barcode,taxon_level,taxon_name,taxon_number,AS1,AS2,AS3,AS4,BS1,BS2,BS3,BS4,BS5,DM1,DM2,FD1,FD2,FD3,FD4,FD5,FD6,FD7,FD8,FG1,FG2,FG3,FG4,FG5,FG6,RE1,RE2,RE3,RE4,RE5,RE6,RE7,RE8,RF1,RF2,RF3,RF4,LO1,LO2,LO3,LO4,LO5,LO6,LO7,RM1,RM2,RM3,RM4,RM5,MD1,MD2,MD3,MD4,MD5,MD6,MD7,MD8,CP1,CP2,CP3,BF1,BF2,BF3,BF4
3786,Bezzia sp.,Diptera.18,NA,piercer,predator,aquatic,macro,NA,genus,Bezzia,12,3,3,3,0,0,1,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,2,2,0,0,0,0,0,2,2,0,0,3,2,3,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,3,1,0,0,0,3,0
3791,Leptoconopinae sp.;Trichomyia,Diptera.294,NA,gatherer,prey,aquatic,macro,NA,subfamily,Leptoconopinae,10,3,3,3,0,0,3,0,0,0,0,3,3,2,0,3,0,0,0,0,3,0,1,0,0,0,0,0,1,3,1,0,0,0,1,0,1,2,0,0,2,2,1,0,0,1,3,0,0,0,3,0,0,0,0,0,0,0,3,1,0,0,0,3,0
3796,Ceratopogonidae sp,Diptera.43,NA,gatherer,prey,aquatic,macro,NA,family,Ceratopogonidae,9,3,3,3,0,1,2,2,0,0,0,3,3,3,0,3,0,0,0,2,3,0,1,0,0,2,0,0,1,2,2,0,0,0,2,0,2,1,0,0,3,2,1,0,0,3,3,0,0,0,2,2,2,0,0,0,0,0,3,1,0,0,0,3,0
3806,CHR - IC17,Diptera.506,NA,gatherer,prey,aquatic,macro,NA,genus,Chironomus,12,3,3,3,0,0,0,0,3,0,3,1,2,3,1,3,0,0,0,0,1,0,1,3,0,0,0,0,0,2,2,0,0,0,1,0,1,2,0,0,0,3,1,0,3,3,3,0,0,0,0,3,0,0,0,0,0,3,3,1,0,0,0,3,0
3811,CHR - IC1,Diptera.503,NA,gatherer,prey,aquatic,macro,NA,genus,Corynoneura,12,3,3,3,0,0,3,0,0,0,3,1,3,3,1,3,0,0,0,0,2,2,2,2,0,0,0,0,0,2,2,0,0,1,1,0,1,2,0,0,0,3,1,1,1,3,1,0,0,0,2,0,0,0,0,0,0,1,3,1,0,0,0,3,0
3816,Chironomidae JP0;Gravatamberus sp.,Diptera.410,NA,gatherer,prey,aquatic,macro,NA,genus,Gravatamberus,12,3,3,3,0,0,3,0,0,0,3,1,3,3,1,3,0,0,0,0,2,2,2,2,0,0,0,0,0,2,2,0,0,1,1,0,1,2,0,0,0,3,1,1,1,3,1,0,0,0,2,0,0,0,0,0,0,1,3,1,0,0,0,3,0
3821,Chironomidae JP3;Limnophyes sp.,Diptera.412,NA,gatherer,prey,aquatic,macro,NA,genus,Limnophyes,12,3,3,3,0,0,3,0,0,0,3,1,3,3,1,3,0,0,0,0,2,2,2,2,0,0,0,0,0,2,2,0,0,1,1,0,1,2,0,0,0,3,1,1,1,3,1,0,0,0,2,0,3,0,0,0,0,1,3,1,0,0,0,3,0
3826,Chironomidae JP1;Phytotelmatocladius delarosai,Diptera.411,NA,gatherer,prey,aquatic,macro,NA,species_name,Phytotelmatocladius_delarosai,13,3,3,3,0,0,0,3,0,0,3,1,3,3,1,3,0,0,0,0,2,2,2,2,0,0,0,0,0,2,2,0,0,1,1,0,1,2,0,0,0,3,1,1,1,3,1,0,0,0,2,0,0,0,0,0,0,1,3,1,0,0,0,3,0
3831,CHR - IC13,Diptera.505,NA,gatherer,prey,aquatic,macro,NA,genus,Polypedilum,12,3,3,3,0,0,0,3,1,0,3,1,3,3,1,3,1,0,0,0,1,0,1,3,0,0,0,0,0,1,3,1,0,0,1,0,1,2,0,0,0,3,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,3,0
3836,CHR - IC1O,Diptera.504,NA,gatherer,prey,aquatic,macro,NA,genus,Polypedilum,12,3,3,3,0,0,0,3,1,0,3,1,3,3,1,3,1,0,0,0,1,0,1,3,0,0,0,0,0,1,3,1,0,0,1,0,1,2,0,0,0,3,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,3,0
3856,Chironomidae sp. 5563,Diptera.63,NA,gatherer,prey,aquatic,macro,NA,family,Chironomidae,9,3,3,3,0,0,1,2,1,0,3,1,2,2,1,3,1,1,1,1,1,1,1,2,1,1,0,1,0,2,2,1,0,1,1,0,1,2,0,0,1,3,1,1,2,3,1,0,0,0,1,1,1,0,0,0,0,2,3,1,0,0,0,3,0
3861,Chironomidae sp G,Diptera.354,NA,gatherer,prey,aquatic,macro,NA,family,Chironomidae,9,3,3,3,0,0,1,2,1,0,3,1,2,2,1,3,1,1,1,1,1,1,1,2,1,1,0,1,0,2,2,1,0,1,1,0,1,2,0,0,1,3,1,1,2,3,1,0,0,0,1,1,1,0,0,0,0,2,3,1,0,0,0,3,0
3866,Black Headed Chironomidae;BlackHeadChiron,Diptera.447,NA,gatherer,prey,aquatic,macro,NA,family,Chironomidae,9,3,3,3,0,0,1,2,1,0,3,1,2,2,1,3,1,1,1,1,1,1,1,2,1,1,0,1,0,2,2,1,0,1,1,0,1,2,0,0,1,3,1,1,2,3,1,0,0,0,1,1,1,0,0,0,0,2,3,1,0,0,0,3,0
3871,Chironomidae sp. G,Diptera.376,NA,gatherer,prey,aquatic,macro,NA,family,Chironomidae,9,3,3,3,0,0,1,2,1,0,3,1,2,2,1,3,1,1,1,1,1,1,1,2,1,1,0,1,0,2,2,1,0,1,1,0,1,2,0,0,1,3,1,1,2,3,1,0,0,0,1,1,1,0,0,0,0,2,3,1,0,0,0,3,0
3876,Orthocladiinae sp. A,Diptera.377,NA,gatherer,prey,aquatic,macro,NA,subfamily,Orthocladiinae,10,3,3,3,0,0,1,3,0,0,3,1,3,3,1,3,0,0,0,0,2,2,2,2,0,0,0,0,0,2,2,0,0,1,1,0,1,2,0,0,0,3,1,1,1,3,1,0,0,0,2,0,1,0,0,0,0,1,3,1,0,0,0,3,0
3881,Harnischia cpx A,Diptera.378,NA,gatherer,prey,aquatic,macro,NA,genus,Harnischia,12,3,3,3,0,0,0,3,0,0,3,1,2,3,1,3,0,0,0,0,1,0,1,3,0,0,0,0,0,2,2,0,0,0,1,0,1,2,0,0,0,3,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,3,0
3886,Polypedilum sp. D,Diptera.379,NA,gatherer,prey,aquatic,macro,NA,genus,Polypedilum,12,3,3,3,0,0,0,3,1,0,3,1,3,3,1,3,1,0,0,0,1,0,1,3,0,0,0,0,0,1,3,1,0,0,1,0,1,2,0,0,0,3,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,3,0
3891,Polypedilum sp. E,Diptera.380,NA,gatherer,prey,aquatic,macro,NA,genus,Polypedilum,12,3,3,3,0,0,0,3,1,0,3,1,3,3,1,3,1,0,0,0,1,0,1,3,0,0,0,0,0,1,3,1,0,0,1,0,1,2,0,0,0,3,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,3,0
3896,Polypedilum sp. F,Diptera.381,NA,gatherer,prey,aquatic,macro,NA,genus,Polypedilum,12,3,3,3,0,0,0,3,1,0,3,1,3,3,1,3,1,0,0,0,1,0,1,3,0,0,0,0,0,1,3,1,0,0,1,0,1,2,0,0,0,3,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,3,0
3901,Chironomidae ukn,Diptera.382,NA,NA,NA,aquatic,macro,NA,family,Chironomidae,9,3,3,3,0,0,1,2,1,0,3,1,2,2,1,3,1,1,1,1,1,1,1,2,1,1,0,1,0,2,2,1,0,1,1,0,1,2,0,0,1,3,1,1,2,3,1,0,0,0,1,1,1,0,0,0,0,2,3,1,0,0,0,3,0
3916,Polypedilum sp. A,Diptera.64,NA,gatherer,prey,aquatic,macro,NA,genus,Polypedilum,12,3,3,3,0,0,0,3,1,0,3,1,3,3,1,3,1,0,0,0,1,0,1,3,0,0,0,0,0,1,3,1,0,0,1,0,1,2,0,0,0,3,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,3,0
3921,Larsia sp,Diptera.65,NA,piercer,predator,aquatic,macro,NA,genus,Larsia,12,3,3,3,0,0,1,3,0,0,3,1,1,1,0,1,0,0,1,3,1,0,0,0,3,3,0,0,0,3,1,1,0,0,1,0,1,2,0,0,2,3,0,0,0,3,1,0,0,0,3,0,0,0,0,0,0,0,3,1,0,0,0,3,0
3926,Polypedilum sp. B,Diptera.66,NA,gatherer,prey,aquatic,macro,NA,genus,Polypedilum,12,3,3,3,0,0,0,3,1,0,3,1,3,3,1,3,1,0,0,0,1,0,1,3,0,0,0,0,0,1,3,1,0,0,1,0,1,2,0,0,0,3,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,3,0
3931,Tanytarsus sp. A,Diptera.67,NA,gatherer,prey,aquatic,macro,NA,genus,Tanytarsus,12,3,3,3,0,0,0,3,0,0,3,1,3,3,1,3,0,1,0,0,1,0,1,3,0,0,0,1,0,3,0,0,0,1,1,0,1,2,0,0,0,3,2,0,3,3,1,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,3,0
3936,Tanytarsus sp. B,Diptera.448,NA,gatherer,prey,aquatic,macro,NA,genus,Tanytarsus,12,3,3,3,0,0,0,3,0,0,3,1,3,3,1,3,0,1,0,0,1,0,1,3,0,0,0,1,0,3,0,0,0,1,1,0,1,2,0,0,0,3,2,0,3,3,1,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,3,0
3941,Tanytarsus sp. C,Diptera.449,NA,gatherer,prey,aquatic,macro,NA,genus,Tanytarsus,12,3,3,3,0,0,0,3,0,0,3,1,3,3,1,3,0,1,0,0,1,0,1,3,0,0,0,1,0,3,0,0,0,1,1,0,1,2,0,0,0,3,2,0,3,3,1,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,3,0
3946,Polypedilum sp. C,Diptera.68,NA,gatherer,prey,aquatic,macro,NA,genus,Polypedilum,12,3,3,3,0,0,0,3,1,0,3,1,3,3,1,3,1,0,0,0,1,0,1,3,0,0,0,0,0,1,3,1,0,0,1,0,1,2,0,0,0,3,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,3,0
3951,Orthocladiinae D,Diptera.452,NA,gatherer,prey,aquatic,macro,NA,subfamily,Orthocladiinae,10,3,3,3,0,0,1,3,0,0,3,1,3,3,1,3,0,0,0,0,2,2,2,2,0,0,0,0,0,2,2,0,0,1,1,0,1,2,0,0,0,3,1,1,1,3,1,0,0,0,2,0,1,0,0,0,0,1,3,1,0,0,0,3,0
3956,Orthocladiinae F,Diptera.453,NA,gatherer,prey,aquatic,macro,NA,subfamily,Orthocladiinae,10,3,3,3,0,0,1,3,0,0,3,1,3,3,1,3,0,0,0,0,2,2,2,2,0,0,0,0,0,2,2,0,0,1,1,0,1,2,0,0,0,3,1,1,1,3,1,0,0,0,2,0,1,0,0,0,0,1,3,1,0,0,0,3,0
3961,Tanypodinae A,Diptera.69,NA,piercer,predator,aquatic,macro,NA,subfamily,Tanypodinae,10,3,3,3,0,0,1,3,0,0,3,1,1,1,0,1,0,0,1,3,1,0,0,0,3,3,0,0,0,3,1,1,0,0,1,0,1,2,0,0,2,3,0,0,0,3,1,0,0,0,3,0,0,0,0,0,0,0,3,1,0,0,0,3,0
3971,Tanypodinae B,Diptera.450,NA,piercer,predator,aquatic,macro,NA,subfamily,Tanypodinae,10,3,3,3,0,0,1,3,0,0,3,1,1,1,0,1,0,0,1,3,1,0,0,0,3,3,0,0,0,3,1,1,0,0,1,0,1,2,0,0,2,3,0,0,0,3,1,0,0,0,3,0,0,0,0,0,0,0,3,1,0,0,0,3,0
3976,Tanypodinae C,Diptera.451,NA,piercer,predator,aquatic,macro,NA,subfamily,Tanypodinae,10,3,3,3,0,0,1,3,0,0,3,1,1,1,0,1,0,0,1,3,1,0,0,0,3,3,0,0,0,3,1,1,0,0,1,0,1,2,0,0,2,3,0,0,0,3,1,0,0,0,3,0,0,0,0,0,0,0,3,1,0,0,0,3,0
3981,Pupa Chironomidae,Diptera.484,NA,gatherer,prey,aquatic,macro,NA,family,Chironomidae,9,3,3,3,0,0,1,2,1,0,3,1,2,2,1,3,1,1,1,1,1,1,1,2,1,1,0,1,0,2,2,1,0,1,1,0,1,2,0,0,1,3,1,1,2,3,1,0,0,0,1,1,1,0,0,0,0,2,3,1,0,0,0,3,0
3986,Phytotelmatocladius delarosai,Diptera.171,NA,gatherer,prey,aquatic,macro,NA,species_name,Phytotelmatocladius_delarosai,13,3,3,3,0,0,0,3,0,0,3,1,3,3,1,3,0,0,0,0,2,2,2,2,0,0,0,0,0,2,2,0,0,1,1,0,1,2,0,0,0,3,1,1,1,3,1,0,0,0,2,0,0,0,0,0,0,1,3,1,0,0,0,3,0
3991,Monopelopia aff. caraguata,Diptera.175,NA,piercer,predator,aquatic,macro,NA,genus,Monopelopia,12,3,3,3,0,0,0,3,0,0,3,1,1,1,0,1,0,0,1,3,1,0,0,0,3,3,0,0,0,3,1,1,0,0,1,0,1,2,0,0,2,3,0,0,0,3,1,0,0,0,3,0,0,0,0,0,0,0,3,1,0,0,0,3,0
3996,Orthocladiinae sp. 2,Diptera.190,NA,gatherer,prey,aquatic,macro,NA,subfamily,Orthocladiinae,10,3,3,3,0,0,1,3,0,0,3,1,3,3,1,3,0,0,0,0,2,2,2,2,0,0,0,0,0,2,2,0,0,1,1,0,1,2,0,0,0,3,1,1,1,3,1,0,0,0,2,0,1,0,0,0,0,1,3,1,0,0,0,3,0
4001,Orthocladiinae sp.1,Diptera.191,NA,gatherer,prey,aquatic,macro,NA,subfamily,Orthocladiinae,10,3,3,3,0,0,1,3,0,0,3,1,3,3,1,3,0,0,0,0,2,2,2,2,0,0,0,0,0,2,2,0,0,1,1,0,1,2,0,0,0,3,1,1,1,3,1,0,0,0,2,0,1,0,0,0,0,1,3,1,0,0,0,3,0
4006,Polypedilum marcondesi,Diptera.206,NA,gatherer,prey,aquatic,macro,NA,species_name,Polypedilum_marcondesi,13,3,3,3,0,0,0,3,0,0,3,1,3,3,1,3,1,0,0,0,1,0,1,3,0,0,0,0,0,1,3,1,0,0,1,0,1,2,0,0,0,3,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,3,0
4011,Polypedilum kaingang,Diptera.207,NA,gatherer,prey,aquatic,macro,NA,species_name,Polypedilum_kaingang,13,3,3,3,0,0,0,3,0,0,3,1,3,3,1,3,1,0,0,0,1,0,1,3,0,0,0,0,0,1,3,1,0,0,1,0,1,2,0,0,0,3,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,3,0
4016,Stenochironomus atlanticus,Diptera.236,NA,gatherer,prey,aquatic,macro,NA,species_name,Stenochironomus_atlanticus,13,3,3,3,0,0,0,3,0,0,3,1,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,2,2,0,0,0,1,0,1,2,0,0,0,0,0,3,0,3,1,0,0,0,3,0,0,0,0,0,0,0,3,1,0,0,0,3,0
4026,Tanytarsus sp. 1,Diptera.263,NA,gatherer,prey,aquatic,macro,NA,genus,Tanytarsus,12,3,3,3,0,0,0,3,0,0,3,1,3,3,1,3,0,1,0,0,1,0,1,3,0,0,0,1,0,3,0,0,0,1,1,0,1,2,0,0,0,3,2,0,3,3,1,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,3,0
4031,Diptera sp. P;Limnophyes sp.,Diptera.351,NA,gatherer,prey,aquatic,macro,NA,genus,Limnophyes,12,3,3,3,0,0,3,0,0,0,3,1,3,3,1,3,0,0,0,0,2,2,2,2,0,0,0,0,0,2,2,0,0,1,1,0,1,2,0,0,0,3,1,1,1,3,1,0,0,0,2,0,3,0,0,0,0,1,3,1,0,0,0,3,0
4036,?Pseudochironomus sp.,Diptera.5,NA,gatherer,prey,aquatic,macro,NA,family,Chironomidae,9,3,3,3,0,0,1,2,1,0,3,1,2,2,1,3,1,1,1,1,1,1,1,2,1,1,0,1,0,2,2,1,0,1,1,0,1,2,0,0,1,3,1,1,2,3,1,0,0,0,1,1,1,0,0,0,0,2,3,1,0,0,0,3,0
4041,Chironomidae sp. 1,Diptera.59,NA,gatherer,prey,aquatic,macro,NA,family,Chironomidae,9,3,3,3,0,0,1,2,1,0,3,1,2,2,1,3,1,1,1,1,1,1,1,2,1,1,0,1,0,2,2,1,0,1,1,0,1,2,0,0,1,3,1,1,2,3,1,0,0,0,1,1,1,0,0,0,0,2,3,1,0,0,0,3,0
4046,Chironomidae sp. 2,Diptera.60,NA,gatherer,prey,aquatic,macro,NA,family,Chironomidae,9,3,3,3,0,0,1,2,1,0,3,1,2,2,1,3,1,1,1,1,1,1,1,2,1,1,0,1,0,2,2,1,0,1,1,0,1,2,0,0,1,3,1,1,2,3,1,0,0,0,1,1,1,0,0,0,0,2,3,1,0,0,0,3,0
4051,Chironomus aff. detriticula,Diptera.80,NA,gatherer,prey,aquatic,macro,NA,genus,Chironomus,12,3,3,3,0,0,0,0,3,0,3,1,2,3,1,3,0,0,0,0,1,0,1,3,0,0,0,0,0,2,2,0,0,0,1,0,1,2,0,0,0,3,1,0,3,3,3,0,0,0,0,3,0,0,0,0,0,3,3,1,0,0,0,3,0
4056,Metriocnemus,Diptera.170,NA,gatherer,prey,aquatic,macro,NA,genus,Metriocnemus,12,3,3,3,0,0,0,3,0,0,3,1,3,3,1,3,0,0,0,0,2,2,2,2,0,0,0,0,0,2,2,0,0,1,1,0,1,2,0,0,0,3,1,1,1,3,1,0,0,0,2,0,0,0,0,0,0,1,3,1,0,0,0,3,0
4061,Orthocladiinae morfotipo 1,Diptera.187,NA,gatherer,prey,aquatic,macro,NA,subfamily,Orthocladiinae,10,3,3,3,0,0,1,3,0,0,3,1,3,3,1,3,0,0,0,0,2,2,2,2,0,0,0,0,0,2,2,0,0,1,1,0,1,2,0,0,0,3,1,1,1,3,1,0,0,0,2,0,1,0,0,0,0,1,3,1,0,0,0,3,0
4066,Rheocricotopus,Diptera.230,NA,gatherer,prey,aquatic,macro,NA,genus,Rheocricotopus,12,3,3,3,0,0,0,3,0,0,3,1,3,3,1,3,0,0,0,0,2,2,2,2,0,0,0,0,0,2,2,0,0,1,1,0,1,2,0,0,0,3,1,1,1,3,1,0,0,0,2,0,0,0,0,0,0,1,3,1,0,0,0,3,0
4071,Tanipodinae morfotipo 1,Diptera.254,NA,piercer,predator,aquatic,macro,NA,subfamily,Tanypodinae,10,3,3,3,0,0,1,3,0,0,3,1,1,1,0,1,0,0,1,3,1,0,0,0,3,3,0,0,0,3,1,1,0,0,1,0,1,2,0,0,2,3,0,0,0,3,1,0,0,0,3,0,0,0,0,0,0,0,3,1,0,0,0,3,0
4081,Tanyponinae morfotipo 2,Diptera.258,NA,piercer,predator,aquatic,macro,NA,subfamily,Tanypodinae,10,3,3,3,0,0,1,3,0,0,3,1,1,1,0,1,0,0,1,3,1,0,0,0,3,3,0,0,0,3,1,1,0,0,1,0,1,2,0,0,2,3,0,0,0,3,1,0,0,0,3,0,0,0,0,0,0,0,3,1,0,0,0,3,0
4086,Chironomini morfotipo 1,Diptera.79,NA,gatherer,prey,aquatic,macro,NA,subfamily,Chironominae,10,3,3,3,0,0,2,2,2,0,3,1,2,3,1,3,1,1,1,1,1,0,1,3,1,1,0,1,0,2,2,1,0,1,1,0,1,2,0,0,0,3,1,1,3,3,1,0,0,0,2,1,0,0,0,0,0,3,3,1,0,0,0,3,0
4091,Orthocladiinae sp. A2,Diptera.402,NA,gatherer,prey,aquatic,macro,NA,subfamily,Orthocladiinae,10,3,3,3,0,0,1,3,0,0,3,1,3,3,1,3,0,0,0,0,2,2,2,2,0,0,0,0,0,2,2,0,0,1,1,0,1,2,0,0,0,3,1,1,1,3,1,0,0,0,2,0,1,0,0,0,0,1,3,1,0,0,0,3,0
4096,Orthocladiinae sp. A3,Diptera.403,NA,gatherer,prey,aquatic,macro,NA,subfamily,Orthocladiinae,10,3,3,3,0,0,1,3,0,0,3,1,3,3,1,3,0,0,0,0,2,2,2,2,0,0,0,0,0,2,2,0,0,1,1,0,1,2,0,0,0,3,1,1,1,3,1,0,0,0,2,0,1,0,0,0,0,1,3,1,0,0,0,3,0
4101,Orthocladiinae sp. A4,Diptera.404,NA,gatherer,prey,aquatic,macro,NA,subfamily,Orthocladiinae,10,3,3,3,0,0,1,3,0,0,3,1,3,3,1,3,0,0,0,0,2,2,2,2,0,0,0,0,0,2,2,0,0,1,1,0,1,2,0,0,0,3,1,1,1,3,1,0,0,0,2,0,1,0,0,0,0,1,3,1,0,0,0,3,0
4106,Orthocladiinae sp. A;Orthocladiinae subfamily sp A;White chironomid sp C;Yellowish chironomid sp C and D,Diptera.188,NA,gatherer,prey,aquatic,macro,NA,subfamily,Orthocladiinae,10,3,3,3,0,0,1,3,0,0,3,1,3,3,1,3,0,0,0,0,2,2,2,2,0,0,0,0,0,2,2,0,0,1,1,0,1,2,0,0,0,3,1,1,1,3,1,0,0,0,2,0,1,0,0,0,0,1,3,1,0,0,0,3,0
4111,Chironomid sp A;Polypedilum sp;Polypedilum sp A;Red chironomid sp A,Diptera.203,NA,gatherer,prey,aquatic,macro,NA,genus,Polypedilum,12,3,3,3,0,0,0,3,1,0,3,1,3,3,1,3,1,0,0,0,1,0,1,3,0,0,0,0,0,1,3,1,0,0,1,0,1,2,0,0,0,3,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,3,0
4116,Chironomid sp B;Greenish tanypodine sp B2;Monopelopia sp;Stumpy chironomid,Diptera.257,NA,piercer,predator,aquatic,macro,NA,genus,Monopelopia,12,3,3,3,0,0,0,3,0,0,3,1,1,1,0,1,0,0,1,3,1,0,0,0,3,3,0,0,0,3,1,1,0,0,1,0,1,2,0,0,2,3,0,0,0,3,1,0,0,0,3,0,0,0,0,0,0,0,3,1,0,0,0,3,0
4121,Black headed chironomid sp H;Black headed chironomid sp K;Chironomidae sp,Diptera.54,NA,gatherer,prey,aquatic,macro,NA,family,Sciaridae,9,2,3,2,0,0,0,3,0,0,1,3,0,0,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,2,2,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0
4126,Chironomid sp E (white-striped);Chironomidae sp,Diptera.55,NA,gatherer,prey,aquatic,macro,NA,family,Chironomidae,9,3,3,3,0,0,1,2,1,0,3,1,2,2,1,3,1,1,1,1,1,1,1,2,1,1,0,1,0,2,2,1,0,1,1,0,1,2,0,0,1,3,1,1,2,3,1,0,0,0,1,1,1,0,0,0,0,2,3,1,0,0,0,3,0
4131,Colsp4,Coleoptera.42,NA,NA,NA,NA,macro,NA,subord,Polyphaga,8,3,3,1,1,1,1,1,1,0,1,3,1,1,2,1,1,1,1,1,0,1,1,0,1,1,0,1,1,2,1,1,1,0,1,1,1,3,1,1,2,3,1,1,0,1,1,2,3,0,0,0,1,1,1,3,0,0,0,2,2,0,2,1,1
4136,Chironomid sp J (red green);Chironomidae sp;Christmas (red & green) chironomid,Diptera.56,NA,gatherer,prey,aquatic,macro,NA,family,Chironomidae,9,3,3,3,0,0,1,2,1,0,3,1,2,2,1,3,1,1,1,1,1,1,1,2,1,1,0,1,0,2,2,1,0,1,1,0,1,2,0,0,1,3,1,1,2,3,1,0,0,0,1,1,1,0,0,0,0,2,3,1,0,0,0,3,0
4141,Chironomid sp I;Chironomid sp I (segmented white);Chironomidae sp;Segmented white chironomid sp I,Diptera.57,NA,gatherer,prey,aquatic,macro,NA,family,Chironomidae,9,3,3,3,0,0,1,2,1,0,3,1,2,2,1,3,1,1,1,1,1,1,1,2,1,1,0,1,0,2,2,1,0,1,1,0,1,2,0,0,1,3,1,1,2,3,1,0,0,0,1,1,1,0,0,0,0,2,3,1,0,0,0,3,0
4146,Chironomid sp F;Chironomus sp;Chironomus sp A;Giant red chironomid sp F,Diptera.81,NA,gatherer,prey,aquatic,macro,NA,genus,Chironomus,12,3,3,3,0,0,0,0,3,0,3,1,2,3,1,3,0,0,0,0,1,0,1,3,0,0,0,0,0,2,2,0,0,0,1,0,1,2,0,0,0,3,1,0,3,3,3,0,0,0,0,3,0,0,0,0,0,3,3,1,0,0,0,3,0
4151,Larsia/Monopelopia sp.,Diptera.161,NA,piercer,predator,aquatic,macro,NA,subfamily,Tanypodinae,10,3,3,3,0,0,1,3,0,0,3,1,1,1,0,1,0,0,1,3,1,0,0,0,3,3,0,0,0,3,1,1,0,0,1,0,1,2,0,0,2,3,0,0,0,3,1,0,0,0,3,0,0,0,0,0,0,0,3,1,0,0,0,3,0
4156,Metriocnemus sp.1,Diptera.172,NA,gatherer,prey,aquatic,macro,NA,genus,Metriocnemus,12,3,3,3,0,0,0,3,0,0,3,1,3,3,1,3,0,0,0,0,2,2,2,2,0,0,0,0,0,2,2,0,0,1,1,0,1,2,0,0,0,3,1,1,1,3,1,0,0,0,2,0,0,0,0,0,0,1,3,1,0,0,0,3,0
4161,Chironomidae pupa sp. 1,Diptera.70,NA,gatherer,prey,aquatic,macro,NA,family,Chironomidae,9,3,3,3,0,0,1,2,1,0,3,1,2,2,1,3,1,1,1,1,1,1,1,2,1,1,0,1,0,2,2,1,0,1,1,0,1,2,0,0,1,3,1,1,2,3,1,0,0,0,1,1,1,0,0,0,0,2,3,1,0,0,0,3,0
4166,Orthocladiinae,Diptera.186,NA,gatherer,prey,aquatic,macro,NA,subfamily,Orthocladiinae,10,3,3,3,0,0,1,3,0,0,3,1,3,3,1,3,0,0,0,0,2,2,2,2,0,0,0,0,0,2,2,0,0,1,1,0,1,2,0,0,0,3,1,1,1,3,1,0,0,0,2,0,1,0,0,0,0,1,3,1,0,0,0,3,0
4171,Tanypodinae,Diptera.255,NA,piercer,predator,aquatic,macro,NA,subfamily,Tanypodinae,10,3,3,3,0,0,1,3,0,0,3,1,1,1,0,1,0,0,1,3,1,0,0,0,3,3,0,0,0,3,1,1,0,0,1,0,1,2,0,0,2,3,0,0,0,3,1,0,0,0,3,0,0,0,0,0,0,0,3,1,0,0,0,3,0
4176,Tanytarsinii,Diptera.259,NA,gatherer,prey,aquatic,macro,NA,subfamily,Chironominae,10,3,3,3,0,0,2,2,2,0,3,1,2,3,1,3,1,1,1,1,1,0,1,3,1,1,0,1,0,2,2,1,0,1,1,0,1,2,0,0,0,3,1,1,3,3,1,0,0,0,2,1,0,0,0,0,0,3,3,1,0,0,0,3,0
4181,Chironomidae1,Diptera.71,NA,gatherer,prey,aquatic,macro,NA,family,Chironomidae,9,3,3,3,0,0,1,2,1,0,3,1,2,2,1,3,1,1,1,1,1,1,1,2,1,1,0,1,0,2,2,1,0,1,1,0,1,2,0,0,1,3,1,1,2,3,1,0,0,0,1,1,1,0,0,0,0,2,3,1,0,0,0,3,0
4186,Dysticidae sp.,Coleoptera.55,NA,engulfer,predator,aquatic,macro,NA,family,Dytiscidae,9,3,3,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,1,1,1,1,1,0,0,0,0,0,3,1,1,3,1,0,0,0,1,0,0,3,2,0,0,1,1,0,3,0,0,0,3,2,0,0,3,0
